Year,Month,Day,Latitude (N),Longitude (W),Depth (km),Hours,Minutes,Seconds,Mag/Int,Location,Source Catalog
2008,06,17,34.697,-111.168,4.0,01,36,00,1,,ASU_TA
2008,06,16,36.072,-112.482,12.0,01,59,00,0.8,,ASU_TA
2008,06,15,35.513,-112.138,13.0,23,14,00,1,,ASU_TA
2008,06,15,36.457,-112.209,13.0,21,45,00,0.8,,ASU_TA
2008,06,15,36.461,-112.209,13.0,17,20,00,1.6,,ASU_TA
2008,06,15,35.51,-112.137,10.0,16,10,00,0.7,,ASU_TA
2008,06,15,35.511,-112.136,8.0,16,00,00,1.3,,ASU_TA
2008,06,15,35.513,-112.136,12.0,15,45,00,0.1,,ASU_TA
2008,06,15,35.509,-112.127,10.0,15,41,00,1.9,,ASU_TA
2008,06,15,35.51,-112.14,8.0,15,31,00,0.8,,ASU_TA
2008,06,15,35.512,-112.133,9.0,15,29,00,0.8,,ASU_TA
2008,06,15,35.512,-112.135,10.0,15,26,00,1.3,,ASU_TA
2008,06,15,35.511,-112.13,10.0,15,25,00,1.6,,ASU_TA
2008,06,15,35.51,-112.127,2.0,15,17,00,-0,,ASU_TA
2008,06,15,35.512,-112.129,2.0,15,17,00,1.1,,ASU_TA
2008,06,13,36.753,-113.029,19.0,15,49,00,1.1,,ASU_TA
2008,06,12,36.54,-111.187,3.0,14,26,00,1.5,,ASU_TA
2008,06,12,31.263,-109.188,2.0,02,56,00,1.1,,ASU_TA
2008,06,10,34.886,-110.365,4.0,19,51,00,1.3,,ASU_TA
2008,06,09,36.975,-113.816,14.0,18,28,00,1.1,,ASU_TA
2008,06,09,36.867,-112.561,20.0,00,52,00,0.9,,ASU_TA
2008,06,08,36.995,-112.049,18.0,15,59,00,0.6,,ASU_TA
2008,06,07,35.967,-114.77,14.0,15,34,00,1.4,,ASU_TA
2008,06,06,35.983,-114.763,13.0,16,17,00,1.5,,ASU_TA
2008,06,05,36.07,-112.222,4.0,10,11,00,1.3,,ASU_TA
2008,06,05,36.445,-112.488,14.0,02,34,00,0.9,,ASU_TA
2008,06,04,36.443,-112.492,13.0,23,32,00,3.8,,ASU_TA
2008,06,01,36.398,-113.627,19.0,23,06,00,1.5,,ASU_TA
2008,06,01,36.475,-113.496,17.0,18,29,00,1.2,,ASU_TA
2008,05,31,36.958,-112.09,23.0,10,13,00,0.1,,ASU_TA
2008,05,31,36.985,-112.868,15.0,03,32,00,0.8,,ASU_TA
2008,05,30,37.043,-112.965,17.0,04,00,00,1,,ASU_TA
2008,05,29,37.03,-112.941,18.0,12,39,00,0.2,,ASU_TA
2008,05,28,35.638,-113.033,8.0,09,18,00,1.1,,ASU_TA
2008,05,28,35.627,-113.031,8.0,08,04,00,1.6,,ASU_TA
2008,05,27,35.183,-111.943,4.0,05,30,00,0.3,,ASU_TA
2008,05,26,36.474,-113.495,8.0,21,44,00,2.3,,ASU_TA
2008,05,24,36.389,-113.631,16.0,14,29,00,1,,ASU_TA
2008,05,24,36.392,-113.627,14.0,12,17,00,1.2,,ASU_TA
2008,05,24,36.048,-112.211,9.0,09,55,00,0.5,,ASU_TA
2008,05,23,35.61,-113.321,1.0,12,29,00,-0,,ASU_TA
2008,05,23,35.61,-113.322,1.0,10,37,00,0.9,,ASU_TA
2008,05,23,35.611,-113.324,2.0,09,46,00,1.2,,ASU_TA
2008,05,23,35.605,-113.327,1.0,03,45,00,0.8,,ASU_TA
2008,05,23,35.606,-113.324,1.0,03,23,00,0.3,,ASU_TA
2008,05,21,36.459,-112.234,15.0,20,28,00,2.1,,ASU_TA
2008,05,19,34.346,-110.373,1.0,11,34,00,1,,ASU_TA
2008,05,19,31.411,-110.595,2.0,10,28,00,1.2,,ASU_TA
2008,05,18,34.297,-110.131,10.0,10,41,00,0.8,,ASU_TA
2008,05,18,34.346,-110.368,8.0,09,03,00,0.6,,ASU_TA
2008,05,18,37.007,-112.965,26.0,07,31,00,1.2,,ASU_TA
2008,05,18,34.342,-110.369,1.0,05,13,00,0.6,,ASU_TA
2008,05,18,34.345,-110.367,2.0,02,23,00,0.6,,ASU_TA
2008,05,18,34.346,-110.368,1.0,02,13,00,1.4,,ASU_TA
2008,05,18,34.341,-110.367,1.0,01,29,00,0.7,,ASU_TA
2008,05,18,34.344,-110.37,1.0,01,21,00,1.1,,ASU_TA
2008,05,18,34.344,-110.37,6.0,01,11,00,2.3,,ASU_TA
2008,05,18,34.341,-110.37,1.0,00,47,00,1.4,,ASU_TA
2008,05,18,34.347,-110.371,4.0,00,39,00,1.4,,ASU_TA
2008,05,18,34.346,-110.367,6.0,00,38,00,2.3,,ASU_TA
2008,05,17,36.256,-111.762,15.0,12,55,00,0.8,,ASU_TA
2008,05,17,34.342,-110.369,1.0,10,13,00,0.4,,ASU_TA
2008,05,17,34.347,-110.371,4.0,09,35,00,1.1,,ASU_TA
2008,05,17,34.344,-110.37,7.0,08,59,00,1.3,,ASU_TA
2008,05,17,34.344,-110.372,9.0,08,22,00,1.1,,ASU_TA
2008,05,17,34.346,-110.371,5.0,08,21,00,1.1,,ASU_TA
2008,05,17,34.348,-110.371,4.0,07,31,00,0.9,,ASU_TA
2008,05,17,34.343,-110.365,4.0,05,32,00,0.8,,ASU_TA
2008,05,17,36.461,-112.208,12.0,04,54,00,0.9,,ASU_TA
2008,05,17,34.345,-110.377,1.0,04,23,00,1.1,,ASU_TA
2008,05,17,34.348,-110.369,8.0,00,40,00,1.4,,ASU_TA
2008,05,17,34.347,-110.376,2.0,00,10,00,1.3,,ASU_TA
2008,05,16,36.461,-112.209,13.0,22,00,00,1.1,,ASU_TA
2008,05,16,34.345,-110.37,1.0,18,52,00,1.3,,ASU_TA
2008,05,16,36.843,-113.659,17.0,18,15,00,1.4,,ASU_TA
2008,05,15,34.343,-110.368,1.0,22,52,00,0.9,,ASU_TA
2008,05,15,34.348,-110.37,1.0,22,50,00,1,,ASU_TA
2008,05,14,36.186,-111.636,5.0,19,36,00,1.2,,ASU_TA
2008,05,14,36.434,-113.522,14.0,11,11,00,0.4,,ASU_TA
2008,05,13,34.783,-113.776,0.0,00,51,00,0.7,,ASU_TA
2008,05,12,34.78,-113.783,0.0,22,02,00,1.1,,ASU_TA
2008,05,11,34.768,-110.962,5.0,03,20,00,1.2,,ASU_TA
2008,05,10,36.448,-112.341,11.0,10,32,00,0.7,,ASU_TA
2008,05,10,36.605,-112.317,27.0,07,10,00,1.3,,ASU_TA
2008,05,10,34.819,-110.373,14.0,05,26,00,0.8,,ASU_TA
2008,05,09,35.509,-112.121,4.0,18,50,00,1,,ASU_TA
2008,05,08,31.341,-109.318,0.0,00,21,00,2.6,,ASU_TA
2008,05,07,36.444,-113.522,4.0,09,40,00,0.8,,ASU_TA
2008,05,04,36.843,-112.985,24.0,09,10,00,1.1,,ASU_TA
2008,05,04,35.509,-112.13,9.0,08,20,00,1.9,,ASU_TA
2008,05,04,36.904,-113.042,25.0,06,32,00,1.1,,ASU_TA
2008,05,03,34.962,-110.629,4.0,19,25,00,1.8,,ASU_TA
2008,05,03,36.814,-112.89,21.0,18,42,00,0.8,,ASU_TA
2008,05,03,37.094,-112.88,14.0,18,38,00,0.3,,ASU_TA
2008,05,03,36.813,-112.885,18.0,16,34,00,1,,ASU_TA
2008,05,03,33.714,-111.063,0.0,10,29,00,1,,ASU_TA
2008,05,03,36.813,-112.887,19.0,06,52,00,1,,ASU_TA
2008,05,02,31.407,-109.207,5.0,20,18,00,0.5,,ASU_TA
2008,05,02,36.37,-113.907,5.0,10,12,00,1.4,,ASU_TA
2008,05,02,36.718,-112.927,4.0,08,59,00,1.3,,ASU_TA
2008,05,02,35.737,-109.27,25.0,08,18,00,1.2,,ASU_TA
2008,05,02,35.938,-112.745,13.0,06,21,00,1.2,,ASU_TA
2008,05,01,36.733,-112.921,18.0,22,34,00,0.9,,ASU_TA
2008,05,01,36.722,-112.936,11.0,06,34,00,0.7,,ASU_TA
2008,05,01,36.718,-112.928,4.0,05,40,00,1.8,,ASU_TA
2008,05,01,35.185,-111.94,13.0,02,19,00,1.2,,ASU_TA
2008,04,30,31.366,-109.068,3.0,02,24,00,2.4,,ASU_TA
2008,04,28,35.624,-113.036,9.0,22,07,00,1.2,,ASU_TA
2008,04,28,35.512,-112.127,9.0,15,57,00,1.2,,ASU_TA
2008,04,28,35.51,-112.125,10.0,15,47,00,1.5,,ASU_TA
2008,04,28,35.511,-112.126,10.0,15,09,00,0.8,,ASU_TA
2008,04,28,35.51,-112.127,11.0,15,07,00,0.6,,ASU_TA
2008,04,28,35.511,-112.129,12.0,15,00,00,0.8,,ASU_TA
2008,04,28,35.51,-112.126,9.0,14,55,00,1.4,,ASU_TA
2008,04,28,35.51,-112.127,9.0,14,53,00,1.6,,ASU_TA
2008,04,28,35.508,-112.125,7.0,14,50,00,1.2,,ASU_TA
2008,04,28,33.338,-109.265,6.0,14,31,00,1.2,,ASU_TA
2008,04,28,35.51,-112.129,8.0,09,41,00,1.6,,ASU_TA
2008,04,28,35.509,-112.126,8.0,08,56,00,1.6,,ASU_TA
2008,04,28,36.469,-113.493,17.0,08,08,00,0.7,,ASU_TA
2008,04,28,35.512,-112.129,12.0,08,01,00,1,,ASU_TA
2008,04,28,36.47,-113.493,17.0,07,58,00,1.3,,ASU_TA
2008,04,28,35.507,-112.126,7.0,07,56,00,0.8,,ASU_TA
2008,04,28,36.474,-113.5,1.0,07,46,00,1.9,,ASU_TA
2008,04,28,34.294,-110.133,4.0,06,11,00,0.5,,ASU_TA
2008,04,27,36.435,-113.152,14.0,06,55,00,1,,ASU_TA
2008,04,27,36.429,-113.12,13.0,04,59,00,0.5,,ASU_TA
2008,04,25,36.219,-110.477,26.0,10,25,00,2.1,,ASU_TA
2008,04,24,36.835,-111.568,23.0,13,15,00,0.6,,ASU_TA
2008,04,22,36.274,-112.37,18.0,02,56,00,1,,ASU_TA
2008,04,20,35.509,-112.132,11.0,12,37,00,1.3,,ASU_TA
2008,04,18,37.06,-112.894,18.0,21,46,00,2.4,,ASU_TA
2008,04,18,36.718,-112.921,2.0,20,45,00,1.5,,ASU_TA
2008,04,18,36.717,-112.922,11.0,14,04,00,1,,ASU_TA
2008,04,18,36.98,-113.579,20.0,06,45,00,0.9,,ASU_TA
2008,04,18,36.92,-113.537,17.0,04,22,00,0.4,,ASU_TA
2008,04,16,35.925,-109.498,23.0,01,38,00,1.5,,ASU_TA
2008,04,15,36.923,-112.317,25.0,00,12,00,1.6,,ASU_TA
2008,04,14,36.467,-113.503,29.0,17,38,00,0.7,,ASU_TA
2008,04,13,34.294,-110.135,4.0,22,45,00,1.1,,ASU_TA
2008,04,13,36.465,-113.489,16.0,13,52,00,1.1,,ASU_TA
2008,04,11,35.188,-111.946,4.0,20,50,00,0.9,,ASU_TA
2008,04,11,34.291,-110.129,8.0,09,35,00,0.8,,ASU_TA
2008,04,10,37.0312,-113.5402,1.02,17,59,00,1.56,,UU
2008,04,10,36.466,-113.496,8.0,13,37,00,1.1,,ASU_TA
2008,04,09,35.074,-112.569,5.0,23,49,00,0.6,,ASU_TA
2008,04,08,34.293,-110.13,5.0,10,55,00,0.9,,ASU_TA
2008,04,07,34.704,-111.181,2.0,21,32,00,2.8,,ASU_TA
2008,04,06,35.874,-114.643,1.0,04,18,00,0.9,,ASU_TA
2008,04,06,35.337,-111.455,8.0,04,12,00,0.7,,ASU_TA
2008,04,05,36.475,-113.496,10.0,18,26,00,2.4,,ASU_TA
2008,04,05,36.994,-113.5172,0.57,17,59,00,1.78,,UU
2008,04,05,35.853,-114.631,5.0,17,24,00,2,,ASU_TA
2008,04,05,35.854,-114.636,9.0,15,21,00,1.3,,ASU_TA
2008,04,05,35.85,-114.636,9.0,11,59,00,1,,ASU_TA
2008,04,05,35.853,-114.637,10.0,11,58,00,1.3,,ASU_TA
2008,04,05,35.851,-114.635,7.0,11,35,00,1.8,,ASU_TA
2008,04,05,35.863,-114.638,1.0,10,44,00,1.1,,ASU_TA
2008,04,05,35.857,-114.637,8.0,10,36,00,2.2,,ASU_TA
2008,04,04,36.684,-109.623,16.0,17,05,00,1.3,,ASU_TA
2008,04,04,36.457,-113.503,15.0,13,46,00,1.3,,ASU_TA
2008,04,03,36.462,-113.502,11.0,05,05,00,1.3,,ASU_TA
2008,04,02,37.0117,-113.5118,6.81,16,31,00,1.29,,UU
2008,04,01,36.9723,-113.6263,0.68,17,33,00,1.55,,UU
2008,03,31,36.465,-113.479,16.0,03,00,00,0.6,,ASU_TA
2008,03,29,36.454,-113.499,17.0,20,38,00,1,,ASU_TA
2008,03,29,34.493,-112.321,8.0,19,09,00,1.3,,ASU_TA
2008,03,29,36.441,-113.502,14.0,09,18,00,1,,ASU_TA
2008,03,29,34.289,-110.125,5.0,04,06,00,1.1,,ASU_TA
2008,03,28,36.442,-113.506,4.0,20,24,00,1.4,,ASU_TA
2008,03,28,36.465,-113.5,12.0,20,18,00,1.6,,ASU_TA
2008,03,28,36.469,-113.488,20.0,14,35,00,0.9,,ASU_TA
2008,03,28,36.47,-113.502,12.0,01,01,00,2,,ASU_TA
2008,03,28,36.478,-113.488,14.0,00,10,00,1.7,,ASU_TA
2008,03,27,36.468,-113.494,20.0,23,15,00,1.2,,ASU_TA
2008,03,27,36.47,-113.5,12.0,13,28,00,1.5,,ASU_TA
2008,03,27,36.47,-113.501,11.0,06,33,00,2.1,,ASU_TA
2008,03,27,36.48,-113.497,3.0,05,27,00,1,,ASU_TA
2008,03,27,36.468,-113.506,9.0,04,26,00,1.5,,ASU_TA
2008,03,27,36.471,-113.499,12.0,04,17,00,1,,ASU_TA
2008,03,27,36.466,-113.492,24.0,02,25,00,0.6,,ASU_TA
2008,03,27,36.47,-113.496,13.0,01,58,00,2.4,,ASU_TA
2008,03,27,36.468,-113.49,18.0,01,57,00,0.7,,ASU_TA
2008,03,27,36.471,-113.492,12.0,01,34,00,1.1,,ASU_TA
2008,03,27,36.466,-113.506,1.0,01,28,00,2.6,,ASU_TA
2008,03,27,36.479,-113.485,14.0,01,13,00,1.6,,ASU_TA
2008,03,27,36.47,-113.496,4.0,01,07,00,3.9,,ASU_TA
2008,03,26,36.9858,-113.6198,6.8,18,01,00,1.83,,UU
2008,03,26,37.0177,-113.5147,6.89,16,57,00,1.33,,UU
2008,03,26,36.467,-113.487,18.0,06,51,00,0.9,,ASU_TA
2008,03,24,36.459,-113.496,16.0,12,39,00,1.4,,ASU_TA
2008,03,23,35.936,-109.166,11.0,14,20,00,0.8,,ASU_TA
2008,03,23,35.19,-112.73,8.0,06,13,00,1,,ASU_TA
2008,03,23,35.194,-112.736,10.0,06,11,00,1.4,,ASU_TA
2008,03,23,36.454,-112.282,20.0,06,08,00,1.7,,ASU_TA
2008,03,23,35.191,-112.734,0.0,02,13,00,0.9,,ASU_TA
2008,03,23,35.187,-112.742,12.0,01,04,00,0.8,,ASU_TA
2008,03,22,35.194,-112.74,12.0,20,25,00,0.8,,ASU_TA
2008,03,22,35.186,-112.743,7.0,12,04,00,0.7,,ASU_TA
2008,03,22,35.19,-112.734,8.0,09,08,00,0.9,,ASU_TA
2008,03,22,35.193,-112.74,10.0,08,35,00,0.9,,ASU_TA
2008,03,22,35.187,-112.735,1.0,03,38,00,0.9,,ASU_TA
2008,03,22,35.192,-112.734,8.0,03,28,00,2,,ASU_TA
2008,03,22,35.191,-112.737,13.0,03,21,00,1.7,,ASU_TA
2008,03,22,35.191,-112.742,10.0,03,12,00,2.1,,ASU_TA
2008,03,22,35.189,-112.734,4.0,03,11,00,1.1,,ASU_TA
2008,03,22,35.191,-112.733,13.0,03,06,00,2.4,,ASU_TA
2008,03,22,35.191,-112.728,1.0,02,54,00,1.2,,ASU_TA
2008,03,22,35.19,-112.729,1.0,01,47,00,1.2,,ASU_TA
2008,03,22,35.185,-112.733,2.0,01,46,00,1.1,,ASU_TA
2008,03,21,35.19,-112.735,6.0,21,44,00,0.8,,ASU_TA
2008,03,21,35.184,-112.735,6.0,21,42,00,0.9,,ASU_TA
2008,03,21,35.189,-112.726,2.0,21,35,00,1.8,,ASU_TA
2008,03,21,35.19,-112.727,1.0,20,07,00,1.2,,ASU_TA
2008,03,21,35.19,-112.735,7.0,20,03,00,1.7,,ASU_TA
2008,03,21,35.197,-112.722,1.0,19,59,00,0.8,,ASU_TA
2008,03,21,34.225,-109.077,3.0,11,49,00,0.9,,ASU_TA
2008,03,21,35.916,-114.794,8.0,07,26,00,1.5,,ASU_TA
2008,03,21,36.206,-112.46,23.0,06,22,00,1.5,,ASU_TA
2008,03,20,35.976,-114.783,14.0,10,48,00,0.8,,ASU_TA
2008,03,20,36.062,-109.138,21.0,06,08,00,1.2,,ASU_TA
2008,03,19,36.092,-113.963,6.0,13,43,00,1,,ASU_TA
2008,03,19,36.198,-112.735,19.0,12,20,00,1,,ASU_TA
2008,03,19,36.477,-113.486,16.0,11,38,00,-0,,ASU_TA
2008,03,19,36.474,-113.494,12.0,10,39,00,1.2,,ASU_TA
2008,03,19,36.469,-113.496,17.0,10,27,00,-0,,ASU_TA
2008,03,19,36.471,-113.484,21.0,10,04,00,-0,,ASU_TA
2008,03,19,36.468,-113.49,17.0,09,57,00,0.7,,ASU_TA
2008,03,19,36.468,-113.499,12.0,09,35,00,1.4,,ASU_TA
2008,03,19,36.471,-113.501,12.0,09,32,00,2.8,,ASU_TA
2008,03,19,36.472,-113.49,16.0,04,49,00,1.2,,ASU_TA
2008,03,16,36.397,-110.485,22.0,15,26,00,1.1,,ASU_TA
2008,03,14,34.769,-113.819,4.0,08,02,00,0.7,,ASU_TA
2008,03,14,35.02,-111.975,9.0,03,40,00,1.4,,ASU_TA
2008,03,12,36.567,-109.656,4.0,22,39,00,0.9,,ASU_TA
2008,03,12,36.9765,-113.6325,1.26,18,26,00,1.72,,UU
2008,03,12,36.933,-112.898,21.0,02,24,00,2.1,,ASU_TA
2008,03,05,35.017,-111.975,9.0,16,14,00,1.1,,ASU_TA
2008,03,02,35.002,-112.081,1.0,09,29,00,0.9,,ASU_TA
2008,02,29,36.055,-112.237,4.0,11,17,00,0.8,,ASU_TA
2008,02,23,36.059,-114.758,13.0,05,58,00,0.8,,ASU_TA
2008,02,22,34.683,-112.577,1.0,09,32,00,0.9,,ASU_TA
2008,02,20,34.997,-111.993,14.0,12,16,00,-0,,ASU_TA
2008,02,20,35.011,-111.984,13.0,12,15,00,0.9,,ASU_TA
2008,02,19,36.792,-110.031,14.0,20,12,00,1.2,,ASU_TA
2008,02,19,36.003,-114.619,11.0,13,54,00,1.2,,ASU_TA
2008,02,18,35.015,-111.979,9.0,23,38,00,1,,ASU_TA
2008,02,18,34.296,-112.796,8.0,21,12,00,0.7,,ASU_TA
2008,02,18,36.697,-109.608,13.0,16,54,00,1.5,,ASU_TA
2008,02,17,35.175,-109.282,14.0,02,23,00,2,,ASU_TA
2008,02,13,36.939,-111.79,21.0,09,51,00,1,,ASU_TA
2008,02,12,34.758,-110.985,3.0,04,03,00,1,,ASU_TA
2008,02,11,34.757,-110.982,3.0,18,23,00,0.9,,ASU_TA
2008,02,10,35.022,-113.923,1.0,11,58,00,1.1,,ASU_TA
2008,02,09,35.024,-113.922,1.0,12,13,00,0.8,,ASU_TA
2008,02,09,35.173,-112.712,13.0,05,46,00,-0,,ASU_TA
2008,02,08,36.69,-112.407,21.0,15,20,00,1.1,,ASU_TA
2008,02,08,35.994,-114.757,13.0,07,27,00,1.2,,ASU_TA
2008,02,07,35.854,-114.632,2.0,21,17,00,1.3,,ASU_TA
2008,02,07,35.858,-114.631,0.0,19,51,00,-0,,ASU_TA
2008,02,07,35.857,-114.633,1.0,19,49,00,1.5,,ASU_TA
2008,02,07,35.853,-114.627,0.0,19,31,00,2.3,,ASU_TA
2008,02,07,34.482,-110.329,3.0,07,54,00,1.3,,ASU_TA
2008,02,04,35.857,-114.633,2.0,17,20,00,1.5,,ASU_TA
2008,02,03,34.183,-110.754,10.0,05,17,00,2.4,,ASU_TA
2008,02,03,35.805,-112.579,6.0,02,05,00,1.1,,ASU_TA
2008,02,02,36.427,-113.146,14.0,02,24,00,1.3,,ASU_TA
2008,01,31,36.805,-113.469,19.0,12,18,00,1.4,,ASU_TA
2008,01,29,36.9845,-113.6367,2.8,21,35,00,2.09,,UU
2008,01,29,34.641,-112.295,1.0,07,34,00,1,,ASU_TA
2008,01,27,33.635,-111.117,10.0,09,42,00,-0,,ASU_TA
2008,01,27,33.642,-111.129,1.0,01,28,00,0.8,,ASU_TA
2008,01,25,36.154,-113.645,18.0,01,12,00,1.2,,ASU_TA
2008,01,21,36.634,-112.245,28.0,11,35,00,2.2,,ASU_TA
2008,01,20,35.028,-113.938,1.0,18,12,00,0.8,,ASU_TA
2008,01,20,35.026,-113.929,1.0,17,28,00,2.1,,ASU_TA
2008,01,19,35.027,-113.929,1.0,12,09,00,0.7,,ASU_TA
2008,01,18,35.314,-112.826,2.0,22,43,00,0.9,,ASU_TA
2008,01,18,35.027,-113.932,1.0,13,18,00,0.7,,ASU_TA
2008,01,18,35.853,-114.628,1.0,12,02,00,1.1,,ASU_TA
2008,01,18,35.897,-111.442,21.0,03,42,00,1.4,,ASU_TA
2008,01,18,35.025,-113.913,1.0,03,09,00,-0,,ASU_TA
2008,01,18,35.027,-113.929,1.0,00,07,00,0.6,,ASU_TA
2008,01,17,35.028,-113.932,1.0,23,29,00,0.7,,ASU_TA
2008,01,17,35.027,-113.938,1.0,22,18,00,0.5,,ASU_TA
2008,01,17,35.026,-113.933,1.0,22,12,00,0.6,,ASU_TA
2008,01,17,35.029,-113.949,1.0,22,05,00,-0,,ASU_TA
2008,01,17,35.02,-113.914,1.0,22,00,00,3.4,,ASU_TA
2008,01,17,36.421,-113.132,13.0,14,54,00,0.6,,ASU_TA
2008,01,15,36.268,-113.978,1.0,11,52,00,0.7,,ASU_TA
2008,01,15,36.909,-113.493,21.0,07,56,00,1.3,,ASU_TA
2008,01,13,36.177,-113.193,4.0,17,22,00,1.1,,ASU_TA
2008,01,11,36.076,-114.627,0.0,10,05,00,1.3,,ASU_TA
2008,01,11,36.525,-112.186,1.0,09,51,00,1.5,,ASU_TA
2008,01,11,36.051,-112.242,4.0,06,10,00,1.2,,ASU_TA
2008,01,10,36.966,-113.597,26.0,00,05,00,1.3,,ASU_TA
2008,01,09,35.031,-113.939,1.0,08,03,00,1.4,,ASU_TA
2008,01,09,35.026,-113.937,1.0,08,02,00,1.2,,ASU_TA
2008,01,07,31.796,-109.571,6.0,07,48,00,2.5,,ASU_TA
2008,01,06,35.025,-113.924,1.0,20,16,00,1.2,,ASU_TA
2008,01,06,35.03,-113.942,1.0,16,32,00,1.2,,ASU_TA
2008,01,06,35.026,-113.905,1.0,05,35,00,-0,,ASU_TA
2008,01,05,35.023,-113.914,1.0,23,45,00,3.1,,ASU_TA
2007,12,28,36.66,-112.318,26.0,21,02,00,1,,ASU_TA
2007,12,28,36.281,-112.302,12.0,16,45,00,0.6,,ASU_TA
2007,12,28,36.285,-112.319,14.0,12,55,00,0.4,,ASU_TA
2007,12,28,36.284,-112.311,12.0,12,37,00,1.5,,ASU_TA
2007,12,28,36.288,-112.298,13.0,09,02,00,1.4,,ASU_TA
2007,12,28,36.367,-112.26,17.0,06,37,00,1.1,,ASU_TA
2007,12,28,36.282,-112.339,7.0,05,35,00,0.1,,ASU_TA
2007,12,28,36.286,-112.322,14.0,03,41,00,0.9,,ASU_TA
2007,12,28,36.283,-112.329,8.0,02,17,00,0.1,,ASU_TA
2007,12,27,36.285,-112.335,11.0,23,43,00,0.2,,ASU_TA
2007,12,27,36.53,-112.258,23.0,00,13,00,3,,ASU_TA
2007,12,25,31.801,-109.58,3.0,15,00,00,0.8,,ASU_TA
2007,12,24,35.814,-112.588,4.0,13,14,00,1.4,,ASU_TA
2007,12,24,35.809,-112.584,4.0,11,00,00,-0,,ASU_TA
2007,12,24,35.805,-112.582,4.0,08,42,00,-0,,ASU_TA
2007,12,24,35.807,-112.582,4.0,07,30,00,0.9,,ASU_TA
2007,12,24,35.806,-112.583,4.0,02,25,00,-0,,ASU_TA
2007,12,24,36.039,-112.23,4.0,01,34,00,1.5,,ASU_TA
2007,12,23,36.427,-113.128,13.0,11,30,00,0.9,,ASU_TA
2007,12,22,36.804,-111.659,12.0,23,54,00,1.1,,ASU_TA
2007,12,22,36.728,-112.744,20.0,02,22,00,1,,ASU_TA
2007,12,20,34.614,-112.907,0.0,00,30,00,1.3,,ASU_TA
2007,12,18,35.942,-114.319,3.0,20,24,00,0.7,,ASU_TA
2007,12,18,36.429,-113.161,14.0,14,41,00,0.9,,ASU_TA
2007,12,18,36.716,-112.914,4.0,14,00,00,-0,,ASU_TA
2007,12,16,36.428,-113.155,14.0,11,28,00,1.2,,ASU_TA
2007,12,16,36.428,-113.15,14.0,10,57,00,2.5,,ASU_TA
2007,12,16,36.718,-112.923,4.0,08,39,00,0.9,,ASU_TA
2007,12,15,36.718,-112.935,14.0,23,28,00,0.8,,ASU_TA
2007,12,14,36.046,-112.233,4.0,18,32,00,1.3,,ASU_TA
2007,12,14,36.428,-113.154,14.0,15,09,00,2.2,,ASU_TA
2007,12,14,36.046,-112.221,4.0,10,05,00,1.2,,ASU_TA
2007,12,14,36.047,-112.235,4.0,09,27,00,0.9,,ASU_TA
2007,12,13,36.065,-112.23,4.0,22,45,00,1.1,,ASU_TA
2007,12,13,35.594,-112.95,6.0,12,36,00,1.4,,ASU_TA
2007,12,13,35.593,-112.944,4.0,12,08,00,0.1,,ASU_TA
2007,12,13,35.595,-112.945,5.0,11,43,00,-0,,ASU_TA
2007,12,13,35.594,-112.948,4.0,11,17,00,0,,ASU_TA
2007,12,13,35.594,-112.941,4.0,11,03,00,-0,,ASU_TA
2007,12,13,35.592,-112.95,4.0,11,03,00,0.4,,ASU_TA
2007,12,13,35.592,-112.949,4.0,10,30,00,-0,,ASU_TA
2007,12,12,36.063,-112.466,14.0,13,20,00,0.9,,ASU_TA
2007,12,12,36.824,-112.35,16.0,09,09,00,1.2,,ASU_TA
2007,12,12,36.423,-113.14,13.0,08,21,00,0.5,,ASU_TA
2007,12,11,35.17,-111.529,15.0,16,48,00,0.2,,ASU_TA
2007,12,11,35.17,-111.541,16.0,09,19,00,0.7,,ASU_TA
2007,12,11,36.43,-113.15,14.0,07,12,00,0.7,,ASU_TA
2007,12,11,35.165,-111.531,17.0,04,51,00,0.9,,ASU_TA
2007,12,11,35.171,-111.547,16.0,04,18,00,0.9,,ASU_TA
2007,12,11,34.287,-110.12,1.0,02,30,00,0.4,,ASU_TA
2007,12,10,36.43,-113.157,14.0,23,44,00,2.2,,ASU_TA
2007,12,10,36.429,-113.162,14.0,20,09,00,3.3,,ASU_TA
2007,12,10,36.429,-113.153,14.0,19,38,00,2.6,,ASU_TA
2007,12,10,36.428,-113.147,13.0,18,35,00,0.5,,ASU_TA
2007,12,10,36.431,-113.15,14.0,18,13,00,2.8,,ASU_TA
2007,12,10,36.358,-112.36,17.0,13,21,00,0.8,,ASU_TA
2007,12,09,35.853,-114.628,0.0,17,28,00,1.6,,ASU_TA
2007,12,09,36.431,-113.151,14.0,00,20,00,0,,ASU_TA
2007,12,09,36.431,-113.154,14.0,00,12,00,1.6,,ASU_TA
2007,12,08,36.431,-113.151,14.0,23,38,00,0.5,,ASU_TA
2007,12,08,36.428,-113.148,14.0,23,33,00,1.1,,ASU_TA
2007,12,08,34.94,-112.429,1.0,16,49,00,1.2,,ASU_TA
2007,12,06,36.431,-113.153,14.0,04,05,00,1,,ASU_TA
2007,12,05,36.429,-113.148,14.0,12,18,00,0.4,,ASU_TA
2007,12,05,36.816,-112.789,23.0,11,42,00,-0,,ASU_TA
2007,12,05,36.432,-113.151,14.0,11,29,00,0.1,,ASU_TA
